,Apr-25 (mb),2991603593,3005992431,3019858340,3037885950,3051482952,3073819737,3088209048,3102831898,3117565686,3132275148,3146908306
USER 1440,6639.3799,7153.5771,6576.4512,5299.3848,10240.0312,5077.2656,4047.2695,6682.1885,5788.1836,10240.0293,3528.0264,2694.3193
USER 1441,1306.9023,1348.5918,2836.9082,3016.8027,4045.583,2651.2051,8773.7051,1650.0244,2274.498,2476.2148,9898.2539,2146.8652
USER 1442,,,,,,9490.4199,14936.709,5462.5508,3716.2451,5282.4131,1373.6094,3288.4004
USER 1443,9104.1846,6239.5166,6870.9365,13085.6426,13869.3701,7188.4131,7826.9141,11031.6963,8584.0166,10113.3047,5907.6475,11385.4824
USER 1444,8904.4385,8676.0381,10240,7011.2744,7255.9785,9609.29,10240.2393,8271.5049,10043.3633,10316.9131,8280.2393,5012.7246
USER 1445,14716.208,3515.7109,7032.3262,7424.7324,11872.6777,5821.04,2752.6396,6019.3789,4544.4854,8291.0283,4256.7744,1651.627
USER 1446,14295.0029,19659.6689,15011.7783,23985.8818,28403.2021,31062.2461,28185.4365,22841.1416,35279.8525,31222.9424,29348.21,44409.8945
USER 1447,,,,,,,9169.8379,10585.5078,10979.6533,7990.1172,8087.4033,5345.1357
USER 1448,2730.4336,4331.2246,6082.8818,4631.708,3242.7588,4565.5596,2980.8174,3958.9297,3298.3398,4248.873,4499.7021,4811.6572
USER 1449,8671.1816,13613.7588,21557.8848,13231.0059,14296.0498,13298.6123,17156.9434,21238.373,11628.9199,18498.1221,25363.917,14421.2842
USER 1450,10308.8369,13702.3994,17312.7734,22423.0703,18225.082,5411.4941,4240.2227,10896.3564,10406.0068,16092.9033,8314.5195,8626.8877
USER 1451,1836.1592,2778.457,1503.1572,4993.3965,4475.4619,4182.3018,2727.0605,2048.668,1775.9795,1423.3818,2270.582,2819.8311
USER 1452,,,,,,,,,,,32.5674,452.9746
USER 1453,9657.1982,10288.4092,10240,10240,10240,10240,10240,9908.54,6516.9238,,,
USER 1454,809.2461,1847.083,1202.0664,818.8281,1275.3535,1167.0059,474.2783,1248.7051,1526.5361,982.4199,1852.1533,2958.7012
USER 1455,10240,10239.9922,10240,9862.1299,10239.999,10240,9910.4629,9375.5947,8128.3906,9581.3994,6924.7012,10145.4111
USER 1456,1719.3838,2324.041,2417.915,2626.2686,8483.3633,3189.3164,2442.6533,2536.8936,2987.2422,2423.623,1441.7725,1405.5586
USER 1457,9492.4766,9098.667,8320.21,8457.4316,11921.4639,10114.9805,8428.2598,12805.3057,10364.7266,8249.4375,,
USER 1458,1521.0215,5328.5547,8308.2236,10240.9365,10240,10239.8887,8810.9609,10240.4648,10240,10240,10240,10240
USER 1459,,,,,,,,,,,,304.4268
USER 1460,,,,,,,,,,,,1526.4287
USER 1461,10301.7129,10240,4972.7842,10245.7686,10240,10239.8818,10240.1182,10240,1599.7588,3385.2568,10239.9951,9167.7344
USER 1462,9927.3789,7462.0996,6309.6445,9189.3154,10240,9069.9932,9068.7812,9149.5869,8569.377,10240,10240,10240
USER 1463,,,,4169.9375,22345.0186,51089.8408,19963.7402,33830.959,21633.5596,15539.042,30744.6006,34977.4951
USER 1464,8051.6709,7143.2812,7485.71,10240.0361,6145.2236,6069.7021,10240.0127,10240,10240,6918.2051,8784.8818,5654.0742
USER 1465,,,,,,,2623.2588,16498.2158,8476.9082,10018.0205,9361.499,14753.1396
USER 1466,9743.1748,12942.6689,13843.5664,15326.7529,19888.7217,19755.0859,13174.8145,16495.9199,21278.8135,26218.3223,21394.167,19887.332
USER 1467,4903.7021,4063.2646,7993.666,4916.8965,10240,4534.4326,7372.2549,5912.1719,8044.1865,8436.6094,7742.333,10240
USER 1468,3785.3721,7170.4824,6055.7031,6510.7871,4629.4717,7267.918,3899.0068,4779.9902,8058.002,5738.4551,3767.2832,4583.083
USER 1469,3245.832,2128.7881,2131.3223,2131.2891,2320.8115,4018.7666,2511.8262,2066.8125,2820.2793,2400.4619,2655.6758,2817.377
USER 1470,3237.291,3685.4248,1566.21,7333.1094,3663.3613,27150.0244,10301.1113,2440.1211,3705.8809,3656.3027,478.0273,745.29
USER 1471,1207.0635,2616.4395,4408.3604,8121.1396,6809.4395,10719.0557,423.0977,2043.9844,453.8662,979,,319.1143
USER 1472,7677.7939,6240.5156,6398.4951,2504.0908,2147.002,1784.4209,4287.7158,7359.2471,8471.5498,1522.0195,2687.6611,1581.4609
USER 1473,844.3516,1035.249,744.4648,470.835,513.2031,464.9014,390.8867,215.3613,269.6934,3184.2236,4480.5703,3309.0693
USER 1474,4273.6348,8180.5576,7379.5967,9051.8008,14117.999,7924.4365,8980.1143,17447.9629,11411.8467,8280.915,10153.7373,8688.6504
USER 1475,369.792,915.5762,295.0586,644.0986,766.7188,831.5078,544.9512,660.8447,1238.4717,417.8223,60.4707,
USER 1476,12741.1738,17533.0303,7395.1699,4683.3691,7186.3896,8428.1504,8230.5439,7865.3203,16003.8857,10012.5527,5832.1807,9138.8799
USER 1477,33.6875,270.6875,151.4922,160.8096,211.6592,394.2646,375.8906,285.9365,963.8975,439.0791,6.9805,
USER 1478,14199.876,6895.9072,14877.0254,17547.0547,15537.2285,14608.1094,14592.4434,16349.2139,6336.1953,8338.0391,5870.5117,8922.6826
USER 1479,3713.7822,9581.4404,7742.8369,9421.0371,7553.96,17874.8193,4388.6523,4444.3682,10000.3135,13901.1406,8844.0195,9993.3467
USER 1480,1149.3721,2247.4688,2133.9082,2578.7432,3631.8926,2241.2959,1880.7842,2856.1133,1181.209,3363.7256,1888.3135,805.0674
USER 1481,6438.8975,7544.7432,5575.5889,9751.5283,10240,9148.4766,9035.0039,6094.5244,9903.9785,7594.6777,8903.4863,10240
USER 1482,30113.7148,24624.3535,31344.0469,28173.8799,20438.8477,33319.4629,35045.29,25649.2295,26227.5537,25744.7441,18375.3984,12976.833
USER 1483,21278.3164,18066.2363,28445.2559,34788.1484,41331.9443,32789.1416,31390.0527,22420.7617,23538.2666,27003.5186,18342.5312,18954.833
USER 1484,5179.4951,1652.8311,2896.6143,4728.3193,7482.2676,1934.209,4686.9102,10328.9365,965.6143,,,
USER 1485,6054.3945,3623.0469,5112.5186,5442.9121,5515.5654,7516.876,4653.7119,3051.9121,6856.043,3352.2666,3769.999,3175.5801
USER 1486,3106.5186,3552.7002,4491.0664,14805.4639,20036.7207,7879.4443,4412.4248,4595.5127,6416.2188,2420.0439,3613.6865,7165.8984
USER 1487,2309.5703,5569.4268,2469.1738,2538.2725,4673.7725,7502.7139,4702.9443,5084.8975,10240,3816.2773,6341.4131,5198.2773
USER 1488,947.2822,892.4004,2533.4336,1127.627,2128.5967,2455.4795,1985.0381,3669.209,1729.4727,1268.2471,2197.3135,1388.5215
USER 1489,13812.6465,11255.0566,20702.9727,19514.7559,20142.6943,20724.4893,25049.0967,,,,,
USER 1490,4379.2236,6459.2334,8787.7168,10331.6445,9981.3398,5829.2656,5521.04,7305.5527,10280.2139,10097.4697,3574.9824,10240.002
USER 1491,75395.502,35083.585,59350.8906,70616.458,71746.6689,65015.9238,97599.7412,83485.7217,69503.7539,41997.7881,70658.8701,68763.9902
USER 1492,21384.333,19162.7168,14599.2832,19297.3252,9569.8174,30578.9102,22953.9639,11619.4932,7816.1377,7816.8242,14146.583,13059.873
USER 1493,499.0811,548.5527,251.0869,487.627,437.791,489.1572,184.7402,427.7109,688.5566,321.2305,351.4648,
USER 1494,7879.4814,4499.5156,10952.7432,16495.0723,8293.3389,5016.0215,9405.9541,13167.75,9717.9033,8488.2744,6931.3145,
USER 1495,9599.8613,19920.874,21521.3438,14516.207,35477.5889,22035.0156,35379.4355,23343.6885,21638.543,6091.9766,11133.3184,6495.3057
USER 1496,10067.6406,11362.6367,7860.4404,9355.5439,10027.5713,28557.5137,6191.6318,12850.334,17066.6436,1250.8857,,
USER 1497,19525.8887,10240,6530.5254,10350.7725,8130.292,11236.4678,15882.1162,10822.2891,5635.1807,11130.2393,8057.2832,9174.6191
USER 1498,795.4873,427.3721,1078.7627,1091.9854,1376.6338,1325.4629,1384.291,1695.1973,1116.167,643.7246,1532.8154,1025.8018
USER 1499,10177.0098,1414.8994,1314.6074,824.2979,10240,10240,7678.082,13089.0654,9363.2246,25408.8584,12153.6943,5363.6689
USER 1500,2480.915,2302.167,3089.4824,2335.1816,4093.3291,3443.5859,2348.542,1413.4814,2355.8018,2253.5859,1524.9551,1850.9971
USER 1501,11610.2266,16462.0693,20779.6865,24300.7012,24147.1279,17244.7607,21750.5146,13263.3154,26157.7373,14896.874,10984.251,12520.1348
USER 1502,10240,5949.2656,10240,7754.9473,10240,10019.6641,6417.7871,8434.9365,6848.2578,7608.291,,
USER 1503,10240,10240,10240,10240,10240,10240,10240,8333.2314,11033.8379,16268.7734,12470.1396,7686.627
USER 1504,777.4697,2016.9023,2020.0635,4245.5908,2503.4346,1714.2461,2042.3652,3433.3096,1174.2354,2001.9521,339.874,3076.8643
USER 1505,4679.6846,6534.123,12656.4492,7952.1416,12598.8916,35193.5576,72802.0439,40085.5664,47278.9492,11703.6523,76264.0674,60656.7969
USER 1506,,,,,,,,,28410.3398,28347.3662,23411.4609,22156.0264
USER 1507,5989.4473,10042.291,3351.3525,,,,,,,,,
USER 1508,22158.4277,16580.2871,21363.0684,19883.373,19888.1455,35493.4111,24537.5674,32668.0938,24323.79,20171.2197,20515.0068,6453.0986
USER 1509,9847.9043,7579.8232,15897.3105,4395.0479,5799.418,9872.7344,11683.0908,33732.9805,8408.3301,6302.7129,36551.4385,8151.6465
USER 1510,479.1406,28.6611,87.0967,30.7266,53.6533,71.1982,94.9131,179.6807,121.7021,70.3564,54.4365,
USER 1511,8387.2051,10240,9767.8047,10431.0244,7444.9258,10240.3555,10240,10222.3799,8176.1885,9734.9951,8594.0254,7452.6885
USER 1512,15658.833,16053.2969,16763.9258,21937.4492,20581.7266,19628.1504,23121.9521,22912.3564,25165.8418,16076.3096,18181.5381,19146.0332
USER 1513,10240,10240,8298.835,9170.4512,10240,36708.0625,41524.9639,45516.7178,30803.9102,66733.9766,99541.7354,111754.1318
USER 1514,6509.2217,5294.4385,2420.793,3576.0127,6497.5117,5849.7334,5517.877,3623.9346,3594.7568,3953.0166,3051.6523,5023.5371
USER 1515,19114.3789,17978.9648,47519.2773,19713.9531,14834.624,21455.7871,38470.165,24036.0674,26977.5791,21323.0928,21249.8037,18578.418
USER 1516,1317.2881,6507.1709,14244.1924,2595.3594,,,,,,,,
USER 1517,6749.3477,14770.791,4923.6279,5185.4404,4532.8398,5329.9102,3245.4023,6213.3291,2579.791,4447.9023,4858.5254,5325.7695
USER 1518,11258.8809,22194.5654,17925.5205,24108.793,5110.9902,,,,,,,
USER 1519,,,,,,72.0068,2591.2021,2584.3115,1418.6914,1769.7051,2958.9717,2499.5713
USER 1520,11710.2305,13332.2568,12109.3867,15666.9111,9409.1621,9436.04,10441.5684,10091.2529,3272.499,424.1592,2507.6064,1773.3721
USER 1521,12548.5166,4256.4746,,,,,,,,,,
USER 1522,9058.1689,2661.8027,8617.5918,5246.4014,110.7529,276.1855,1245.6943,272.3076,237.3555,552.7598,275.248,157.0088
USER 1523,6717.5986,13133.915,9036.7695,11459.4365,17200.1807,14245.1865,10770.332,17918.0898,13881.3779,14204.6992,23364.8213,13550.0078
USER 1524,,,,,,,,,,,,210.7812
USER 1525,4504.3398,3716.5615,6789.3125,8211.373,9142.1367,8626.5137,6637.2021,8452.9932,7331.2773,4884.918,7661.7598,4737.3242
USER 1526,1279.1338,1717.0488,781.873,950.0566,616.0586,730.165,1411.9277,1292.2422,873.6045,755.0078,360.8965,589.6865
USER 1527,46.376,651.3291,1382.998,169.4932,1518.1025,20.3867,2520.3877,301.9238,425.2773,1593.4502,1489.7344,548.6816
USER 1528,4017.4307,4063.7031,5572.1416,3726.5332,11978.3037,9464.6016,6731.0928,10240,10239.999,10240,10240,10240
USER 1529,5132.125,5396.7412,5840.377,8554.4883,6314.0088,5691.4775,5966.9932,4379.3984,7006.4443,7322.2002,5292.4248,10041.7617
USER 1530,17812.3799,16191.4023,13918.6475,18568.0674,15789.5674,11631.1299,21196.5635,23498.8008,30779.0742,15906.8066,42859.7607,33087.3213
USER 1531,,,,,,,2464.7432,11955.0967,9545.4248,17725.0811,9301.8115,13720.7051
USER 1532,8953.4707,9813.0303,28773.0791,15697.5225,15102.416,20687.7412,16369.0088,20152.3301,26638.7266,11183.8203,13968.3164,8691.2734
USER 1533,1524.9854,1289.832,1207.5137,1186.8867,1062.1338,1362.8818,2555.8311,1028.0508,1406.2539,3213.1201,1688.7197,1524.2959
USER 1534,4504.6504,6215.7822,4696.665,3247.5254,6843.6377,4325.9639,3747.8789,4977.9512,5838.7324,3947.042,5644.4463,3788.2617
USER 1535,7217.0928,3003.5723,3408.5771,10145.8809,5132.5771,8665.0156,10551.7891,6551.2441,10314.375,3077.5879,7403.416,9678.3955
USER 1536,27339.0342,28473.1875,27933.2324,5946.6416,,,,,,,,
USER 1537,1093.1602,480.0293,1913.2061,2764.0439,3466.4883,2043.6523,2041.2188,910.9648,1102.2793,1517.9648,1733.7783,3596.832
USER 1538,1634.2539,1642.1562,1429.0732,1163.5654,2210.8242,3332.6855,843.0908,1647.0566,2885.2598,1650.1406,2247.5166,502.1211
USER 1539,1165.2041,4125.0752,1146.3105,1174.2314,1803.7881,4107.1289,1083.2744,1603.4824,1379.4629,2102.3115,159.6406,
USER 1540,867.8555,1128.2754,1031.79,1066.6982,397.4053,3298.6152,351.8447,1562.7109,1078.0596,1818.5186,1840.2793,1608.8359
USER 1541,5907.249,7279.0674,10239.9756,10239.6895,6067.4502,6903.0088,8389.0762,4914.4893,5675.3252,7627.1924,7051.9873,7571.4355
USER 1542,47633.2305,37558.9609,23980.208,32774.2266,36364.6172,48117.4727,41415.2012,102400,35351.8721,50419.7236,,
USER 1543,,,,,,,,,18478.2842,17344.7256,21129.0566,25956.0312
USER 1544,3198.8906,2951.4229,2804.2051,5829.9541,3223.1318,5105.1953,4467.7988,4482.1719,3880.4473,2402.0088,,
USER 1545,611.3652,115.7793,45.5537,431.3193,9.7314,23.0166,192.6875,11.5693,11.334,12.9785,76.9629,14.4492
USER 1546,611.7295,1706.8779,1399.6318,7151.377,2010.3145,863.0625,717.3926,1141.7383,655.2119,1003.9492,747.3252,1197.751
USER 1547,9922.2324,17838.374,21650.0527,26052.5684,27972.1885,22055.4824,25676.7637,23742.7383,22237.1699,26266.6904,27973.6377,29854.6768
USER 1548,2515.5264,2269.5967,8172.6953,8546.1582,11629.5352,5996.2432,10948.126,5258.1357,6662.4951,2610.8545,3459.1494,11840.3711
USER 1549,,1701.6494,3886.2178,3706.7236,4516.0352,5870.416,9657.2773,5385.4971,8206.5166,6486.6133,4200.0742,4443.6875
USER 1550,9656.3086,7939.3086,8319.3613,10450.1895,8512.9736,6752.9199,7282.041,9106.2568,10673.6182,10240,10177.4033,10302.5967
USER 1551,8752.5098,10240,10240,10240,10240,10240,10240,10240,10240,10240,9474.5645,11005.4355
USER 1552,17250.8848,25123.4082,19876.5859,27133.2432,13030.6895,12502.2021,17993.4014,16066.7549,11984.3535,9565.5508,7738.5176,13189.0576
USER 1553,3707.3867,2213.7832,2293.7148,2635.0928,1682.502,1453.5195,4038.8887,2877.5215,1804.0088,1878.2793,268.9375,754.2324
USER 1554,7677.8359,1069.877,10240,10239.999,10240,9740.7334,10240,8436.8311,10615.0996,4552.6113,,
USER 1555,10239.9766,4998.4717,4574.2715,5265.5098,3437.1768,6021.6104,7626.8428,8555.3301,7643.835,6420.6191,9847.0986,10651.7256
USER 1556,3021.3613,2881.627,4574.8643,5813.3486,4877.1807,1218.0117,2194.459,2705.9766,3273.7881,3902.0781,5447.4941,3984.2871
USER 1557,44885.2939,38468.8027,39291.4766,31832.4346,31307.3398,28148.3809,23561.7695,23358.6602,35666.4902,32036.3516,25092.6768,28455.9219
USER 1558,5060.127,172.8682,51.2754,192.6572,189.748,60.1172,55.0479,118.791,85.5586,88.9326,240.5,90.5879
USER 1559,2154.2275,1208.2744,2712.6689,3326.6982,3566.2168,3880.4033,2212.8203,3132.3916,2044.6475,2488.2217,3221.9365,1670.3535
USER 1560,9234.3184,7172.3584,10240,2393.6494,,,,,,,,
USER 1561,5046.9775,3327.3369,2595.5586,3491.6846,10240.0039,26088.8604,42.7188,,,,,
USER 1562,5771.3799,6002.8721,16804.8359,23174.748,20660.7041,8083.7139,10524.8135,1706.9014,2671.5928,3501.8018,10689.9766,6969.8789
USER 1563,1521.4658,5622.5107,3367.5283,2476.1045,1920.7988,2152.0996,2962.5791,6208.877,2649.1768,1144.207,2185.0771,1439.9561
USER 1564,2575.3115,3369.9336,5398.5742,2266.8486,4500.1074,2433.9365,2420.1191,5546.7451,5592.1182,2222.5342,7449.0449,4415.3398
USER 1565,29624.5146,17793.6338,38405.8691,23361.083,16969.6318,18350.9688,30188.3389,31472.9033,24064.0059,13645.7148,28220.3701,17185.6914
USER 1566,657.2607,4.9619,341.0234,67.918,850.6367,7.4951,103.9268,62.5996,25.8818,493.8672,55.2373,255.9922
USER 1567,26432.5342,35588.9502,57198.6104,29336.7637,23133.9629,19673.8867,16211.7051,16444.9844,10703.7549,,,
USER 1568,5522.2119,11742.4668,12327.6865,9013.4629,15919.1309,11837.6553,15920.5645,8196.0713,6864.3799,,,
USER 1569,1869.9385,1063.5059,783.667,543.9736,316.2715,536.0146,1818.1279,2033.1172,1498.8809,1595.4258,1030.2412,948.5117
USER 1570,1661.376,2118.3896,1610.708,2512.9756,2177.0596,4869.6562,2187.0791,1889.0625,3491.8418,1767.4199,1059.3027,1279.7588
USER 1571,17726.5479,10391.4141,10302.8496,,,,,,,,,
USER 1572,12245.3525,65211.0088,37158.9375,46266.9756,22951.5781,2878.9961,5923.7119,40046.6504,3963.0342,3642.7354,13655.5098,5786.334
USER 1573,10239.9902,5540.9824,6329.749,7070.4785,9436.2432,8902.2764,10404.3252,6577.3838,10254.1104,10239.9922,10240,4294.0166
USER 1574,13244.3008,,,,,,,,,,,
USER 1575,505.3311,1302.5947,1716.7422,1648.7959,1375.3018,1033.167,1430.3555,1068.3232,1543.8584,966.5166,1883.2979,2088.291
USER 1576,5738.4404,7287.627,10239.999,10239.999,10239.9961,10239.999,7499.2871,6683.832,10239.998,6541.5898,,
USER 1577,4454.5518,10037.2051,9292.3174,9434.4658,24151.4951,6717.4424,9310.8154,8645.6885,29456.3262,7334.6846,29747.5264,54331.4746
USER 1578,8758.2451,9145.0078,1861.6562,,,,,,,,,
USER 1579,60840.5869,43866.2715,51533.6387,33583.8311,57842.6367,49443.2754,54231.5742,44314.7354,51543.834,33344.2861,55094.8213,49222.7412
USER 1580,23444.1924,20866.6172,20764.2363,3814.708,21135.6309,7299.0859,28678.5254,27755.9258,17852.2861,31314.1777,1371.0352,23656.4561
USER 1581,655.873,1246.0439,275.2383,63.8633,810.4932,196.4609,96.5869,166.9814,383.7666,640.7744,20.9258,352.1318
USER 1582,,,,,11876.9424,10140.4961,10239.9883,10033.7451,10240,10240,9044.3428,8852.8496
USER 1583,2085.9033,2093.1143,2791.2842,221.875,6.0107,3867.6914,1253.0918,1569.8223,2236.4268,1223.6709,3735.6953,4108.7588
USER 1584,11545.1709,5243.5352,5078.8564,4003.5898,5187.7314,3672.584,1670.6084,4938.8525,6716.2578,3113.5918,5918.4033,6296.4717
USER 1585,1621.7607,4438.6162,612.6816,1685.3877,522.3965,122.0576,481.5459,430.2861,324.1289,246.4951,85.0713,48.2949
USER 1586,10198.4033,10240,7718.2705,10429.9717,10240,10239.9189,10240,9113.5664,8526.8154,3449.5518,,
USER 1587,4934.5283,3858.1416,3605.6504,3328.6816,5003.7314,6429.1865,6784.9932,3881.5156,1557.9619,494.3506,302.0664,609.2676
USER 1588,8326.7969,8531.1045,10127.4209,9845.6729,10240,10205.9404,6301.3594,7461.2383,10222.2402,10239.999,9329.2646,6939.4922
USER 1589,5156.1396,3207.2188,,,,,,,,,,
USER 1590,5400.5752,6906.9482,6785.7139,6758.5684,8967.1592,7895.4316,5724.1162,3762.7197,5672.4326,4451.0664,3921.3574,1506.4678
USER 1591,5308.6865,469.8311,,,,,,,,,,
USER 1592,21037.957,4658.4688,10138.5127,11061.9512,23374.7051,13682.0283,17988.0381,22138.915,18704.1924,19909.043,23089.1514,13948.4463
USER 1593,11348.3262,6413.375,7114.9355,7378.4521,8177.3574,6765.5479,3487.1387,6169.0361,3890.9355,2607.79,7330.8076,7053.7773
USER 1594,,,,1302.5391,9462.0713,10262.5234,9893.8672,11812.709,12128.7012,7664.418,10232.3447,8275.3281
USER 1595,,,,3441.5322,4154.7441,3193.1924,3053.2568,2392.4014,2561.2949,1272.1172,1979.8965,3237.0059
USER 1596,13183.2656,34340.2373,56426.5703,22858.3418,31755.8896,27911.041,18438.0781,68921.3115,65633.0273,21978.7598,15925.5586,18614.9502
USER 1597,22662.6748,18089.6299,30261.1318,28877.9922,18890.998,12465.6924,26027.3291,14719.582,17448.4102,17513.4102,17990.0029,24456.7832
USER 1598,2952.958,4207.3799,2777.3887,3188.2217,3641.6875,4473.5283,4028.9668,4033.667,5449.377,5726.915,5271.8779,6124.1162
USER 1599,,,,,,320.5479,10240,10240,10240,4978.9248,1625.6504,3046.2256
USER 1600,,,,450.5508,5140.1533,3838.6338,5438.5449,3565.2656,6377.6113,4173.1133,4400.5928,8737.5117
USER 1601,4355.2803,1925.7676,2175.9756,2663.7871,1439.8799,1824.9219,5635.6582,4882.0176,4067.6035,1677.8105,1795.5605,1416.1553
USER 1602,3877.4717,5185.9727,4152.6611,2493.7559,3127.0635,4552.123,3690.459,1783.6816,3909.8574,12296.5889,2285.1494,6170.1777
USER 1603,9625.9951,5861.9463,10324.9785,6982.5645,10240,10078.7773,10240,10240,7047.4688,2533.4111,4334.498,644.8047
USER 1604,8181.7148,4629.5137,6457.9814,6060.4453,10187.8652,5018.7031,10514.4629,10240,10240,10050.7812,6360.5371,5580.8135
USER 1605,3194.4395,,,,,,,,,,,
USER 1606,8407.3027,10239.9893,10239.9854,10239.9717,10240,15870.4541,10739.1582,10239.9883,10239.9805,9154.3936,10239.9834,10239.9863
USER 1607,4780.1367,8255.7002,5360.499,8798.375,6410.7695,3827.4111,7299.3398,4803.8857,3234.6396,3269.3525,4315.7432,3678.8379
USER 1608,2303.2295,1053.9424,2496.291,1566.3486,1590.3086,3162.7461,1511.4727,3107.3584,1667.875,1354.9189,1651.6348,1855.7441
USER 1609,17355.9473,10726.1572,14148.0723,10258.5146,9531.7539,7194.3506,25883.2764,18852.2471,27089.1553,17750.0029,19740.5537,29827.5732
USER 1610,7009.1143,9162.3506,5591.2324,6970.7002,5931.3408,6911.9199,5893.7061,6813.8916,6788.5264,10240,5918.5518,3273.8311
USER 1611,,,,747.6465,22697.0947,13009.5244,17560.5244,19738.9697,14466.9531,15838.2676,23013.9854,20436.4355
USER 1612,4391.832,4686.6475,5875.1406,6053.9561,8148.7783,7241.9717,6584.5674,8151.6152,6145.1826,4764.7256,3221.5615,5064.6953
USER 1613,1196.2578,2470.3975,5604.4492,1884.0234,2416.5771,7213.6426,2648.8506,3105.0635,1789.2715,4425.707,3117.084,4485.4941
USER 1614,1572.1074,445.2646,1243.1348,1526.8809,931.2041,1439.5176,3083.4932,362.6055,337.9561,339.0947,1187.0996,65.3438
USER 1615,2152.8379,8936.9941,2192.3086,3826.9502,4461.5342,1942.498,6653.2002,4625.9102,1881.9189,1322.6543,1764.4092,4441.3359
USER 1616,4318.2656,7705.1523,6488.7441,7287.7285,13750.5762,7786.6406,6089.1426,6785.166,7698.7031,9015.5664,7866.2334,4936.1328
USER 1617,5692.9443,10240,10240,8776.7695,20751.1309,30898.5996,23759.1953,25152.4395,21205.4482,13072.6953,15874.4404,13906.0947
USER 1618,,445.5361,1074.8369,4767.5732,424.1699,630.8848,342.2998,996.3389,459.2158,1269.7822,414.8984,
USER 1619,,,,,,,,,,,862.7119,1619.5029
USER 1620,32907.792,25242.7266,26850.1738,24656.1445,36180.9023,25389.958,35567.4316,45157.7861,36504.4629,34689.9834,18725.6719,17301.0059
USER 1621,38726.0322,2762.877,1647.001,2578.4355,1923.29,3477.3057,2519.8398,2422.3242,2470.6182,3414.7139,8752.5059,2822.0801
USER 1622,1194.2627,3226.3691,1509.3945,3735.5723,372.1143,1391.9248,1589.6758,1552.084,1255.5459,599.3516,3271.9844,2746.918
USER 1623,22382.7021,29670.2969,21172.3779,24323.8867,19580.1172,40431.7393,23867.9541,26384.4268,24124.6084,21397.5811,,
USER 1624,10239.999,10004.3691,10475.6309,9141.8369,5693.5439,,,,,,,
USER 1625,5094.4648,5185.9473,4171.3193,4557.2168,4855.207,6128.0312,13407.4541,13743.0928,9645.4062,6074.4365,4608.542,5179.7822
USER 1626,1365.8916,2598.4434,2019.292,2245.9072,2819.3398,2951.5381,1765.0771,1340.1611,1107.5312,2853.6729,1205.7529,971.7266
USER 1627,4345.748,4451.9834,3335.7773,4848.749,5146.4658,4638.3369,5666.9219,9500.2627,6311.708,4646.8447,7081.2969,6468.2998
USER 1628,678.1777,1961.752,1244.2441,1451.1289,1505.5684,1450.0293,1504.6963,1683.3506,2265.0117,1729.4648,1146.5078,1529.877
USER 1629,1012.3652,1123.8574,1160.748,1919.5186,1160.6855,1097.9023,1777.8594,1358.2178,1590.2998,2230.2354,948.5576,931.5547
USER 1630,354.5625,1565.3965,862.1348,729.5596,1771.4326,1452.1299,974.3008,591.3281,754.0088,507.9277,1133.6094,123.3418
USER 1631,,,,713.0059,14213.4658,12323.0195,11640.4004,19176.1094,10313.1729,17045.5469,23405.876,29545.7393
USER 1632,1486.9844,1674.0234,2522.0703,2466.1338,1220.6436,1162.0781,1460.8467,1423.4297,1422.4609,751.4688,1529.1611,1437.2715
USER 1633,6130.0449,10872.0752,7747.6289,16405.5273,6843.1494,,,,,,,
USER 1634,14908.9473,14881.752,20508.1172,11255.875,13984.4209,11599.4043,20485.0732,26464.4834,25953.2305,16295.9922,7284.8213,1545.7363
USER 1635,1472.1699,974.5352,1743.2285,207.2158,664.2275,4585.4775,543.3701,1419.5205,599.4707,216.9062,469.6816,364.7021
USER 1636,,,,,,,,,,5510.1611,7099.1523,7511.4238
USER 1637,2590.5693,1902.2549,1890.7793,2851.9316,1090.9775,3074.5342,505.9355,280.7715,666.1875,642.5488,492.9736,912.2939
USER 1638,2089.0635,3973.3271,3804.2842,2040.1504,4398.4463,3573.9375,3019.54,3022.6973,3733.2217,2165.5059,2605.2891,2470.5479
USER 1639,5952.7041,4344.2266,6034.374,5201.0586,4926.375,6541.4414,7348.5459,8601.9873,8277.75,3397.8945,4049.7686,9062.2021
USER 1640,521.5625,479.0752,2637.916,2206.6533,2516.501,3049.2656,1702.1338,724.6543,63.9473,162.6387,250.7393,645.7217
USER 1641,4581.5127,1731.916,3223.1211,3138.2119,4032.1221,5315.3018,4457.541,5354.9277,5156.8027,5710.9551,3512.4434,536.7812
USER 1642,1175.3877,2991.9727,3522.9512,3502.542,8778.9941,2880.6826,2422.709,1346.4316,1579.3477,431.7354,0.4844,
USER 1643,1093.7021,3055.6367,1885.6777,2287.3818,4320.4531,987.1973,2255.2627,2495.5117,1721.3682,2834.1865,2752.2207,4745.0654
USER 1644,4041.8174,10292.3613,10770.4658,26132.7559,8391.1836,15782.0371,14673.3389,14665.9307,17585.5723,20153.5303,17294.1416,14938.3438
USER 1645,5738.3398,7743.3975,5543.7852,4725.2139,5559.252,6096.4844,5902.3701,4717.2041,4324.54,2903.3428,3195.3809,2455.2236
USER 1646,9197.0645,7768.3086,10804.8057,9048.0371,11565.5479,7663.3652,18050.3848,11826.8926,14647.96,12477.9102,8939.6377,9253.1924
